"Scenario","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PDoesntFile","P Files","DDoesntAnswer","D Answers","Settles1","DoesntSettle1","PAbandons1","PDoesntAbandon1","DDefaults1","DDoesntDefault1","POrDQuits1","Settles2","DoesntSettle2","PAbandons2","PDoesntAbandon2","DDefaults2","DDoesntDefault2","POrDQuits2","P Loses","P Wins"
"CostsMult0.35000000000000003","Liability Strength1",0.2026,0,0.2026,0.166667,1,1,0.996051,0.516288,0.628571,0.166667,0.186618,0.00699457,0.15696,,,,,0,0,0.551826,0.116486,0.522222,0.206349,0.0147205,0.0201631,0.00987167,,,,,0,0,0.833169,0.0414692,995278,982214,995278,982214,22508.1,17303.2,2283.69,0,0,0.166831,18441.8,0,0,0,0.0227048,0,-0.0128332,0,1,0,1,0.15696,0.84304,0,0.84304,0,0.84304,0,0.00987167,0.833169,0,0.833169,0,0.833169,0,0.798618,0.0345508
"CostsMult0.35000000000000003","Liability Strength2",0.1518,0,0.1518,0.333333,1,1,0.981555,0.715415,0.705514,0.169173,0.110468,0.0118012,0.137022,,,,,0,0,0.445323,0.247694,0.617486,0.310109,0.0318482,0.0403819,0.0368906,,,,,0,0,0.826087,0.178628,1007780,969658,1007780,969658,22563.2,23006.6,23019.3,0,0,0.173913,24747.5,0,0,0,0.250329,0,-0.0197628,0,1,0,1,0.137022,0.862978,0,0.862978,0,0.862978,0,0.0368906,0.826087,0,0.826087,0,0.826087,0,0.678524,0.147563
"CostsMult0.35000000000000003","Liability Strength3",0.2722,0,0.2722,0.5,1,1,0.914034,0.905217,0.794405,0.205299,0.039746,0.0457311,0.0918442,,,,,0,0,0.437179,0.480529,0.620285,0.389908,0.0222527,0.0227661,0.0837619,,,,,0,0,0.824394,0.504456,1039000,938214,1039000,938214,22788.6,34209.4,31399,0,0,0.175606,50139.5,0,0,0,0.500367,0,-0.0264511,0,1,0,1,0.0918442,0.908156,0,0.908156,0,0.908156,0,0.0837619,0.824394,0,0.824394,0,0.824394,0,0.408523,0.415871
"CostsMult0.35000000000000003","Liability Strength4",0.1604,0,0.1604,0.666667,1,1,0.698254,0.978803,0.824864,0.268905,0.0150773,0.104373,0.109726,,,,,0,0,0.254364,0.496259,0.701754,0.402256,0.0386734,0.0319059,0.0374065,,,,,0,0,0.852868,0.77193,1064950,912161,1064950,912161,22894,26924.5,26260,0,0,0.147132,71751.4,0,0,0,0.759352,0,0.0311721,0,1,0,1,0.109726,0.890274,0,0.890274,0,0.890274,0,0.0374065,0.852868,0,0.852868,0,0.852868,0,0.194514,0.658354
"CostsMult0.35000000000000003","Liability Strength5",0.213,0,0.213,0.833333,1,1,0.506103,0.992488,0.832092,0.383302,0.00620779,0.185184,0.16338,,,,,0,0,0.105164,0.528638,0.794613,0.47138,0.0209588,0.0197001,0.00751174,,,,,0,0.00187793,0.82723,0.962543,1082560,895012,1082560,895012,22432.9,11995.9,17023.9,0,0,0.170892,81685,0,0.00187793,0,0.976526,0,0.0169014,0,1,0,1,0.16338,0.83662,0,0.83662,0,0.83662,0,0.00751174,0.829108,0,0.829108,0.00187793,0.82723,0.00187793,0.0309859,0.796244
"CostsMult0.35000000000000003","PLiabilitySignal1",0.174,0,0.174,0.265134,1,1,0.996552,0.656322,0.444928,0.18058,0.329353,0.0207641,0.389655,,,,,0,0,0.610345,0.114943,0.498264,0.251736,0.00873209,0.0289552,0.0264368,,,,,0,0,0.583908,0.120079,1005750,974712,1005750,974712,19541.7,18775.5,12462.4,0,0,0.416092,20442,0,0,0,0.163218,0,-1.07241,0,1,0,1,0.389655,0.610345,0,0.610345,0,0.610345,0,0.0264368,0.583908,0,0.583908,0,0.583908,0,0.513793,0.0701149
"CostsMult0.35000000000000003","PLiabilitySignal2",0.2162,0,0.2162,0.372495,1,1,0.9963,0.707678,0.831802,0.201444,0.0178002,0.0379112,0.0360777,,,,,0,0,0.681776,0.309898,0.50101,0.34596,0.0140574,0.0253826,0.153562,,,,,0,0,0.810361,0.27968,1021860,955160,1021860,955160,22983.1,26635.6,18526.1,0,0,0.189639,56341.5,0,0,0,0.311748,0,-0.3284,0,1,0,1,0.0360777,0.963922,0,0.963922,0,0.963922,0,0.153562,0.810361,0,0.810361,0,0.810361,0,0.583719,0.226642
"CostsMult0.35000000000000003","PLiabilitySignal3",0.1946,0,0.1946,0.500343,1,1,1,0.84481,0.833131,0.247567,0.00736497,0.0780119,0.101747,,,,,0,0,0.293936,0.44296,0.787194,0.377589,0.0761682,0.0307112,0,,,,,0,0,0.898253,0.438215,1036210,940531,1036210,940531,23253.6,23022.5,24620.5,0,0,0.101747,83333.3,0,0,0,0.52518,0,-0.0462487,0,1,0,1,0.101747,0.898253,0,0.898253,0,0.898253,0,0,0.898253,0,0.898253,0,0.898253,0,0.504625,0.393628
"CostsMult0.35000000000000003","PLiabilitySignal4",0.2382,0,0.2382,0.630563,1,1,0.990764,0.941226,0.833333,0.271377,0.00370022,0.101888,0.145256,,,,,0,0,0.212427,0.602855,0.833333,0.448087,0.0052855,0.0223507,0.000839631,,,,,0,0,0.853904,0.648968,1056230,921052,1056230,921052,22714.7,25443.2,22257.5,0,0,0.146096,83333.3,0,0,0,0.660789,0,0.325777,0,1,0,1,0.145256,0.854744,0,0.854744,0,0.854744,0,0.000839631,0.853904,0,0.853904,0,0.853904,0,0.299748,0.554156
"CostsMult0.35000000000000003","PLiabilitySignal5",0.177,0,0.177,0.73823,1,1,0,0.972881,0.833333,0.333333,0.0323049,0.246152,0,,,,,0,0,0.00112994,0.380791,,,,,0,,,,,0,0.00225989,0.99774,0.838052,1071600,903916,1071600,903916,24484.2,20437,23024.3,0,0,0,,0,0.00225989,0,0.865537,0,1.04407,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0.00225989,0.99774,0.00225989,0.161582,0.836158
"CostsMult0.35000000000000003","DLiabilitySignal1",0.1656,0,0.1656,0.264895,1,1,0.975845,0,,,,,0,,,,,0,0,0.371981,0,,,,,0,,,,,0,0,1,0.142512,1002000,973499,1002000,973499,24500,21122.6,12161.8,0,0,0,,0,0,0,0.144928,0,1.02657,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.857488,0.142512
"CostsMult0.35000000000000003","DLiabilitySignal2",0.2254,0,0.2254,0.368678,1,1,0.942325,0.99024,0.719956,0.166667,0.110409,0.00428266,0.156167,,,,,0,0,0.575865,0.23425,0.549724,0.166667,0.019653,0.00931358,0.000887311,,,,,0,0,0.842946,0.342105,1020160,957254,1020160,957254,22580.7,24320.4,19005.4,0,0,0.157054,16666.7,0,0,0,0.318545,0,0.326531,0,1,0,1,0.156167,0.843833,0,0.843833,0,0.843833,0,0.000887311,0.842946,0,0.842946,0,0.842946,0,0.55457,0.288376
"CostsMult0.35000000000000003","DLiabilitySignal3",0.199,0,0.199,0.506365,1,1,0.825126,0.99397,0.748981,0.166667,0.0736059,0.00806573,0.102513,,,,,0,0,0.398995,0.290452,0.635484,0.211828,0.0304113,0.0765058,0,,,,,0,0,0.897487,0.539754,1038530,938227,1038530,938227,23244.2,24301.3,24213.9,0,0,0.102513,16666.7,0,0,0,0.531658,0,0.0512563,0,1,0,1,0.102513,0.897487,0,0.897487,0,0.897487,0,0,0.897487,0,0.897487,0,0.897487,0,0.413065,0.484422
"CostsMult0.35000000000000003","DLiabilitySignal4",0.2312,0,0.2312,0.631776,1,1,0.710208,0.991349,0.800449,0.167892,0.0304535,0.0181372,0.0346021,,,,,0,0,0.301903,0.697232,0.675312,0.497118,0.0253385,0.0167317,0.132353,,,,,0,0.000865052,0.83218,0.748441,1057990,918864,1057990,918864,23143.6,25893.5,23677.5,0,0,0.166955,43091.5,0,0.000865052,0,0.687716,0,-0.269896,0,1,0,1,0.0346021,0.965398,0,0.965398,0,0.965398,0,0.132353,0.833045,0,0.833045,0.000865052,0.83218,0.000865052,0.209343,0.622837
"CostsMult0.35000000000000003","DLiabilitySignal5",0.1788,0,0.1788,0.733221,1,1,0.654362,0.994407,0.817324,0.538022,0.0200815,0.330164,0.371365,,,,,0,0,0.11745,0.628635,0.705502,0.501618,0.0277944,0.0129319,0.0402685,,,,,0,0.00111857,0.587248,0.845714,1072090,908253,1072090,908253,19661.1,18911.6,20980.9,0,0,0.411633,78079.7,0,0.00111857,0,0.82774,0,-1.09396,0,1,0,1,0.371365,0.628635,0,0.628635,0,0.628635,0,0.0402685,0.588367,0,0.588367,0.00111857,0.587248,0.00111857,0.090604,0.496644
"CostsMult0.35000000000000003","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","MutOptLiability4",0.0034,0,0.0034,0.539216,1,1,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,1,0.470588,1034810,940691,1034810,940691,24500,24132.4,56426.5,0,0,0,,0,0,0,0.764706,0,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.529412,0.470588
"CostsMult0.35000000000000003","MutOptLiability3",0.0242,0,0.0242,0.512397,1,1,0.487603,0.512397,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,1,0.446281,1032380,943122,1032380,943122,24500,26365.7,33026.9,0,0,0,,0,0,0,0.53719,0,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.553719,0.446281
"CostsMult0.35000000000000003","MutOptLiability2",0.0938,0,0.0938,0.508884,1,1,0.635394,0.680171,0.833333,0.166667,0.00363787,0.00409101,0,,,,,0,0,0.0831557,0.113006,0.833333,0.166667,0.0052855,0.00931358,0,,,,,0,0,1,0.488273,1036580,938923,1036580,938923,24500,24650.9,19575.2,0,0,0,,0,0,0,0.484009,0,2,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.511727,0.488273
"CostsMult0.35000000000000003","MutOptLiability1",0.2138,0,0.2138,0.507016,1,1,0.687558,0.698784,0.833333,0.166667,0.00542581,0.006105,0,,,,,0,0,0.144995,0.161833,0.807407,0.177778,0.0415144,0.0421631,0,,,,,0,0.000935454,0.999065,0.503745,1038170,937332,1038170,937332,24493.5,22814.8,19279.2,0,0,0,,0,0.000935454,0,0.512629,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0.000935454,0.999065,0.000935454,0.49579,0.503274
"CostsMult0.35000000000000003","MutOptLiability0",0.3354,0,0.3354,0.507553,1,1,0.812761,0.821109,0.832709,0.167135,0.00956638,0.0109372,0,,,,,0,0,0.527132,0.571855,0.695817,0.318124,0.0210128,0.0242356,0,,,,,0,0.000596303,0.999404,0.515513,1039330,936172,1039330,936172,24495.8,23404.1,20535.3,0,0,0,,0,0.000596303,0,0.527728,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0.000596303,0.999404,0.000596303,0.484198,0.515206
"CostsMult0.35000000000000003","MutOptLiability-1",0.2026,0,0.2026,0.49309,1,1,0.997038,0.992103,0.714546,0.28214,0.112727,0.10875,0.344521,,,,,0,0,0.440276,0.435341,0.658519,0.355556,0.0326975,0.0301894,0.00197433,,,,,0,0,0.653504,0.495468,1039470,940262,1039470,940262,20265.8,23069.8,17098,0,0,0.346496,49715.1,0,0,0,0.469891,0,-1,0,1,0,1,0.344521,0.655479,0,0.655479,0,0.655479,0,0.00197433,0.653504,0,0.653504,0,0.653504,0,0.329714,0.323791
"CostsMult0.35000000000000003","MutOptLiability-2",0.096,0,0.096,0.504514,1,1,0.995833,0.991667,0.689426,0.307073,0.121985,0.12961,0.41875,,,,,0,0,0.479167,0.502083,0.54363,0.45637,0.0236587,0.0250591,0.279167,,,,,0,0,0.302083,0.468966,1040150,942438,1040150,942438,17416.1,20907.2,22989.2,0,0,0.697917,49701.5,0,0,0,0.51875,0,-2,0,1,0,1,0.41875,0.58125,0,0.58125,0,0.58125,0,0.279167,0.302083,0,0.302083,0,0.302083,0,0.160417,0.141667
"CostsMult0.35000000000000003","MutOptLiability-3",0.026,0,0.026,0.520513,1,1,1,1,0.628205,0.366667,0.159458,0.18871,0.607692,,,,,0,0,0.392308,0.392308,0.5,0.5,0.0115201,0.0140886,0.392308,,,,,0,0,0,,1042590,943102,1042590,943102,14309.6,24822.8,26947.4,0,0,1,49743.6,0,0,0,0.515385,0,-3,0,1,0,1,0.607692,0.392308,0,0.392308,0,0.392308,0,0.392308,0,0,0,0,0,0,0,0
"CostsMult0.35000000000000003","MutOptLiability-4",0.0048,0,0.0048,0.506944,1,1,1,1,0.444444,0.5,0.329927,0.330453,0.875,,,,,0,0,0.125,0.125,0.5,0.5,0.00873209,0.0129319,0.125,,,,,0,0,0,,1040770,946325,1040770,946325,12906.3,20277.8,27842,0,0,1,47222.2,0,0,0,0.541667,0,-4,0,1,0,1,0.875,0.125,0,0.125,0,0.125,0,0.125,0,0,0,0,0,0,0,0
"CostsMult0.35000000000000003","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","Truly Liable MutOptLiability4",0.0026,0,0.0026,0.551282,1,1,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,1,0.384615,1026210,949288,1026210,949288,24500,4711.54,73788.5,0,0,0,,0,0,0,1,0,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.615385,0.384615
"CostsMult0.35000000000000003","Truly Liable MutOptLiability3",0.013,0,0.013,0.587179,1,1,0.307692,0.692308,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,1,0.507692,1038520,936981,1038520,936981,24500,6219.23,61480.8,0,0,0,,0,0,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.492308,0.507692
"CostsMult0.35000000000000003","Truly Liable MutOptLiability2",0.0454,0,0.0454,0.643906,1,1,0.361233,0.889868,0.833333,0.166667,0.00363787,0.00409101,0,,,,,0,0,0.0748899,0.0881057,0.833333,0.166667,0.0052855,0.00931358,0,,,,,0,0,1,0.718062,1059560,915944,1059560,915944,24500,8796.26,40443.8,0,0,0,,0,0,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.281938,0.718062
"CostsMult0.35000000000000003","Truly Liable MutOptLiability1",0.1096,0,0.1096,0.682482,1,1,0.470803,0.917883,0.833333,0.166667,0.00508446,0.00645952,0,,,,,0,0,0.124088,0.186131,0.810606,0.174242,0.034283,0.0490181,0,,,,,0,0.00182482,0.998175,0.745887,1062390,913121,1062390,913121,24487.2,9136.41,37608.6,0,0,0,,0,0.00182482,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0.00182482,0.998175,0.00182482,0.25365,0.744526
"CostsMult0.35000000000000003","Truly Liable MutOptLiability0",0.177,0,0.177,0.662335,1,1,0.681356,0.963842,0.832751,0.167541,0.00757263,0.013052,0,,,,,0,0,0.324294,0.772881,0.753086,0.371605,0.0201068,0.0257905,0,,,,,0,0.00112994,0.99887,0.733032,1061090,914421,1061090,914421,24492.1,8979.38,38912.7,0,0,0,,0,0.00112994,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0.00112994,0.99887,0.00112994,0.266667,0.732203
"CostsMult0.35000000000000003","Truly Liable MutOptLiability-1",0.0952,0,0.0952,0.679972,1,1,0.993697,0.995798,0.802613,0.362994,0.0377858,0.181237,0.334034,,,,,0,0,0.357143,0.527311,0.732372,0.421474,0.0363517,0.0268788,0.00210084,,,,,0,0,0.663866,0.734177,1063610,915994,1063610,915994,20393.4,5970.59,36387.2,0,0,0.336134,74583.3,0,0,0,1,0,-1,0,1,0,1,0.334034,0.665966,0,0.665966,0,0.665966,0,0.00210084,0.663866,0,0.663866,0,0.663866,0,0.176471,0.487395
"CostsMult0.35000000000000003","Truly Liable MutOptLiability-2",0.0498,0,0.0498,0.633199,1,1,0.995984,1,0.787634,0.396505,0.0568814,0.203042,0.409639,,,,,0,0,0.433735,0.542169,0.571181,0.475694,0.0285534,0.0202997,0.257028,,,,,0,0,0.333333,0.662651,1055680,926634,1055680,926634,17682.7,2705.82,44316.6,0,0,0.666667,63654.6,0,0,0,1,0,-2,0,1,0,1,0.409639,0.590361,0,0.590361,0,0.590361,0,0.257028,0.333333,0,0.333333,0,0.333333,0,0.11245,0.220884
"CostsMult0.35000000000000003","Truly Liable MutOptLiability-3",0.0134,0,0.0134,0.599502,1,1,1,1,0.69403,0.405473,0.110972,0.237224,0.567164,,,,,0,0,0.432836,0.432836,0.5,0.5,0.0122562,0.0135743,0.432836,,,,,0,0,0,,1047710,937764,1047710,937764,14522.4,0,52286.1,0,0,1,54975.1,0,0,0,1,0,-3,0,1,0,1,0.567164,0.432836,0,0.432836,0,0.432836,0,0.432836,0,0,0,0,0,0,0,0
"CostsMult0.35000000000000003","Truly Liable MutOptLiability-4",0.0026,0,0.0026,0.551282,1,1,1,1,0.474359,0.628205,0.329927,0.330453,0.846154,,,,,0,0,0.153846,0.153846,0.5,0.5,0.00873209,0.0129319,0.153846,,,,,0,0,0,,1048600,938343,1048600,938343,13057.7,0,51400.6,0,0,1,55128.2,0,0,0,1,0,-4,0,1,0,1,0.846154,0.153846,0,0.153846,0,0.153846,0,0.153846,0,0,0,0,0,0,0,0
"CostsMult0.35000000000000003","Truly Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability4",0.0008,0,0.0008,0.5,1,1,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,1,0.75,1062750,912750,1062750,912750,24500,87250,0,0,0,0,,0,0,0,0,0,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.25,0.75
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability3",0.0112,0,0.0112,0.425595,1,1,0.696429,0.303571,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,1,0.375,1025250,950250,1025250,950250,24500,49750,0,0,0,0,,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.625,0.375
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability2",0.0484,0,0.0484,0.382231,1,1,0.892562,0.483471,0.833333,0.166667,0.00363787,0.00409101,0,,,,,0,0,0.0909091,0.136364,0.833333,0.166667,0.0052855,0.00931358,0,,,,,0,0,1,0.272727,1015020,960477,1015020,960477,24500,39522.7,0,0,0,0,,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.727273,0.272727
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability1",0.1042,0,0.1042,0.322457,1,1,0.915547,0.46833,0.833333,0.166667,0.00579959,0.0057168,0,,,,,0,0,0.166987,0.136276,0.804348,0.181159,0.0484315,0.0356062,0,,,,,0,0,1,0.24952,1012700,962798,1012700,962798,24500,37202,0,0,0,0,,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.75048,0.24952
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability0",0.1584,0,0.1584,0.334596,1,1,0.959596,0.661616,0.83266,0.166667,0.0118703,0.00849332,0,,,,,0,0,0.753788,0.347222,0.635417,0.261719,0.0219683,0.0225956,0,,,,,0,0,1,0.272727,1015020,960477,1015020,960477,24500,39522.7,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.727273,0.272727
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability-1",0.1074,0,0.1074,0.327436,1,1,1,0.988827,0.636704,0.210674,0.178967,0.0446783,0.353818,,,,,0,0,0.513966,0.353818,0.595041,0.298898,0.0295567,0.0330349,0.0018622,,,,,0,0,0.64432,0.277457,1018070,961773,1018070,961773,20152.7,38226.6,0,0,0,0.35568,28883.1,0,0,0,0,0,-1,0,1,0,1,0.353818,0.646182,0,0.646182,0,0.646182,0,0.0018622,0.64432,0,0.64432,0,0.64432,0,0.465549,0.178771
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability-2",0.0462,0,0.0462,0.365801,1,1,0.995671,0.982684,0.582602,0.209795,0.1928,0.0497373,0.428571,,,,,0,0,0.528139,0.458874,0.515789,0.436842,0.0187124,0.0298686,0.30303,,,,,0,0,0.268398,0.209677,1023400,959473,1023400,959473,17128.8,40526.9,0,0,0,0.731602,35996.1,0,0,0,0,0,-2,0,1,0,1,0.428571,0.571429,0,0.571429,0,0.571429,0,0.30303,0.268398,0,0.268398,0,0.268398,0,0.212121,0.0562771
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability-3",0.0126,0,0.0126,0.436508,1,1,1,1,0.558201,0.325397,0.211021,0.137115,0.650794,,,,,0,0,0.349206,0.349206,0.5,0.5,0.0105499,0.0147666,0.349206,,,,,0,0,0,,1037140,948778,1037140,948778,14083.3,51221.6,0,0,0,1,44179.9,0,0,0,0,0,-3,0,1,0,1,0.650794,0.349206,0,0.349206,0,0.349206,0,0.349206,0,0,0,0,0,0,0,0
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability-4",0.0022,0,0.0022,0.454545,1,1,1,1,0.409091,0.348485,0.329927,0.330453,0.909091,,,,,0,0,0.0909091,0.0909091,0.5,0.5,0.00873209,0.0129319,0.0909091,,,,,0,0,0,,1031520,955758,1031520,955758,12727.3,44242.4,0,0,0,1,37878.8,0,0,0,0,0,-4,0,1,0,1,0.909091,0.0909091,0,0.0909091,0,0.0909091,0,0.0909091,0,0,0,0,0,0,0,0
"CostsMult0.35000000000000003","Truly Not Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CostsMult0.35000000000000003","PLiabilitySignal 1",0.174,0,0.174,0.265134,1,1,0.996552,0.656322,0.444928,0.18058,0.329353,0.0207641,0.389655,,,,,0,0,0.610345,0.114943,0.498264,0.251736,0.00873209,0.0289552,0.0264368,,,,,0,0,0.583908,0.120079,1005750,974712,1005750,974712,19541.7,18775.5,12462.4,0,0,0.416092,20442,0,0,0,0.163218,0,-1.07241,0,1,0,1,0.389655,0.610345,0,0.610345,0,0.610345,0,0.0264368,0.583908,0,0.583908,0,0.583908,0,0.513793,0.0701149
"CostsMult0.35000000000000003","PLiabilitySignal 2",0.2162,0,0.2162,0.372495,1,1,0.9963,0.707678,0.831802,0.201444,0.0178002,0.0379112,0.0360777,,,,,0,0,0.681776,0.309898,0.50101,0.34596,0.0140574,0.0253826,0.153562,,,,,0,0,0.810361,0.27968,1021860,955160,1021860,955160,22983.1,26635.6,18526.1,0,0,0.189639,56341.5,0,0,0,0.311748,0,-0.3284,0,1,0,1,0.0360777,0.963922,0,0.963922,0,0.963922,0,0.153562,0.810361,0,0.810361,0,0.810361,0,0.583719,0.226642
"CostsMult0.35000000000000003","PLiabilitySignal 3",0.1946,0,0.1946,0.500343,1,1,1,0.84481,0.833131,0.247567,0.00736497,0.0780119,0.101747,,,,,0,0,0.293936,0.44296,0.787194,0.377589,0.0761682,0.0307112,0,,,,,0,0,0.898253,0.438215,1036210,940531,1036210,940531,23253.6,23022.5,24620.5,0,0,0.101747,83333.3,0,0,0,0.52518,0,-0.0462487,0,1,0,1,0.101747,0.898253,0,0.898253,0,0.898253,0,0,0.898253,0,0.898253,0,0.898253,0,0.504625,0.393628
"CostsMult0.35000000000000003","PLiabilitySignal 4",0.2382,0,0.2382,0.630563,1,1,0.990764,0.941226,0.833333,0.271377,0.00370022,0.101888,0.145256,,,,,0,0,0.212427,0.602855,0.833333,0.448087,0.0052855,0.0223507,0.000839631,,,,,0,0,0.853904,0.648968,1056230,921052,1056230,921052,22714.7,25443.2,22257.5,0,0,0.146096,83333.3,0,0,0,0.660789,0,0.325777,0,1,0,1,0.145256,0.854744,0,0.854744,0,0.854744,0,0.000839631,0.853904,0,0.853904,0,0.853904,0,0.299748,0.554156
