"OptionSet","Exploit","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"dambasecosts","0.006203528529013135","MutOptDamages4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dambasecosts","0.006203528529013135","MutOptDamages3",0.0012,0,0.00124,0.75,1,1,0.580645,1,0.833333,0.440476,0.0142526,0.0272935,0,,,,,0,0,0.419355,0.83871,0.833333,0.166667,0.0267483,0.0839856,0,,,,,0,0,1,1,1065000,865000,1065000,865000,70000,38225.8,32258.1,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"dambasecosts","0.006203528529013135","MutOptDamages2",0.028,0,0.02804,0.75,1,1,0.811698,0.998573,0.812563,0.514765,0.0359831,0.019885,0,,,,,0,0.00142653,0.514979,0.912981,0.676901,0.292398,0.0225116,0.0835687,0.00285307,,,,,0,0,0.99572,1,1066930,863181,1066930,863181,69893,36116.3,34725.4,0,0,0.00285307,68750,0,0.00142653,0,1,0,0,1,1,0,0,0,0,0.00142653,0.00285307,0,0,0,0.99572
"dambasecosts","0.006203528529013135","MutOptDamages1",0.2114,0,0.21136,0.75,0.999621,0.999621,0.852195,0.993565,0.727305,0.584574,0.027351,0.0246002,0.446253,,,,,0,0.000757002,0.374148,0.523846,0.670549,0.455768,0.0222195,0.072336,0.0141938,,,,,0,0.000378501,0.538039,1,1073540,872428,1073540,872428,54036.7,28752.8,27835,0,0,0.460447,94903.4,0,0.0011355,0,1,0,0,0.999621,0.999621,0.000378501,0,0.446253,0,0.000757002,0.0141938,0,0.000378501,0,0.538039
"dambasecosts","0.006203528529013135","MutOptDamages0",0.5208,0,0.52076,0.75,0.999846,0.920347,0.815116,0.917812,0.66808,0.608855,0.0224202,0.0226943,0.644443,,,,,7.68108E-05,0.000307243,0.260926,0.272064,0.675365,0.673656,0.0225393,0.0215733,0.203472,,,,,0,7.68108E-05,0.071972,1,1081990,879432,1081990,879432,38579.4,22006.3,19730.8,0,0,0.847915,95419.6,7.68108E-05,0.000384054,0,1,0,0,0.999846,0.920347,0.000153622,0.0794992,0.644443,7.68108E-05,0.000307243,0.203472,0,7.68108E-05,0,0.0719717
"dambasecosts","0.006203528529013135","MutOptDamages-1",0.2091,0,0.20912,0.75,1,0.918898,0.857881,0.914308,0.638094,0.651284,0.0267953,0.0287823,0.840092,,,,,0,0.000765111,0.0751721,0.07785,0.828125,0.760417,0.0376419,0.0836954,0.0694338,,,,,0,0.000191278,0.008416,1,1083600,882093,1083600,882093,34311.4,19428.6,18642.4,0,0,0.909526,96698.2,0,0.000956389,0,1,0,0,1,0.918898,0,0.0811018,0.840092,0,0.000765111,0.0694338,0,0.000191278,0,0.0084162
"dambasecosts","0.006203528529013135","MutOptDamages-2",0.0285,0,0.02848,0.75,1,0.880618,0.877809,0.877809,0.582669,0.707602,0.0275856,0.0373899,0.875,,,,,0,0,0.00561798,0.00561798,,,,,0.00561798,,,,,0,0,0,,1086480,881422,1086480,881422,32099.7,17689.6,17538.6,0,0,0.880618,96770.3,0,0,0,1,0,0,1,0.880618,0,0.119382,0.875,0,0,0.00561798,0,0,0,0
"dambasecosts","0.006203528529013135","MutOptDamages-3",0.001,0,0.001,0.75,1,0.84,0.84,0.84,0.5,0.81746,0.00696476,0.0352729,0.84,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1090700,878300,1090700,878300,31000,25300,12200,0,0,0.84,98809.5,0,0,0,1,0,0,1,0.84,0,0.16,0.84,0,0,0,0,0,0,0
"dambasecosts","0.006203528529013135","MutOptDamages-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dambasecosts","0.006203528529013135","MutOptDamages-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dambasecosts","0.006203528529013135","PSignal Liab 1 Dam 1",0.1972,0,0.19716,0.75,1,0.999797,0.999391,0.999391,0.500034,0.501353,0.00692186,0.0101658,0.998377,,,,,0,0,0.00142017,0.000811524,0.5,0.333333,0.0412182,0.0864447,0,,,,,0,0,0.00142,1,1057580,907380,1057580,907380,35044.6,37343.3,3706.63,0,0,0.998377,75104.1,0,0,0,1,0,0,1,0.999797,0,0.000202881,0.998377,0,0,0,0,0,0,0.0014202
"dambasecosts","0.006203528529013135","PSignal Liab 1 Dam 2",0.2035,0,0.20348,0.75,0.999803,0.998821,0.998624,0.995872,0.500131,0.516145,0.00718934,0.0183986,0.994692,,,,,0,0,0.00393159,0.00393159,0.566667,0.333333,0.051993,0.0758903,0.00216237,,,,,0,0,0.001966,1,1058760,906175,1058760,906175,35069.8,20001.5,17957,0,0,0.996855,76225.1,0,0,0,1,0,0,0.999803,0.998821,0.00019658,0.000982898,0.994692,0,0,0.00216237,0,0,0,0.0019658
"dambasecosts","0.006203528529013135","PSignal Liab 1 Dam 3",0.2062,0,0.20616,0.75,0.999612,0.982926,0.974001,0.979045,0.780841,0.59606,0.0775041,0.0335955,0.269305,,,,,0.000194024,0.000388048,0.708576,0.685099,0.669551,0.572253,0.0222104,0.0416225,0.408809,,,,,0,0.000194024,0.304036,1,1077250,871408,1077250,871408,51345.6,28509.4,24214.2,0,0,0.678114,108040,0.000194024,0.000582072,0,1,0,0,0.999612,0.982926,0.000388048,0.0166861,0.269305,0.000194024,0.000388048,0.408809,0,0.000194024,0,0.304036
"dambasecosts","0.006203528529013135","PSignal Liab 1 Dam 4",0.1939,0,0.19388,0.75,0.999794,0.912523,0.629462,0.905921,0.832603,0.715422,0.0148277,0.0352743,0.401279,,,,,0,0.00061894,0.317929,0.490819,0.830149,0.738854,0.0309594,0.0799601,0.0905715,,,,,0,0.00061894,0.419435,1,1097160,853983,1097160,853983,48859.1,22246.2,28557.4,0,0,0.491851,124843,0,0.00123788,0,1,0,0,0.999794,0.912523,0.000206313,0.0872705,0.401279,0,0.00061894,0.0905715,0,0.00061894,0,0.419435
"dambasecosts","0.006203528529013135","PSignal Liab 1 Dam 5",0.1993,0,0.19932,0.75,1,0.792695,0.55308,0.788079,0.833013,0.795692,0.0132936,0.028352,0.495685,,,,,0,0.00160546,0.185631,0.291591,0.8,0.666667,0.0439284,0.0326996,0.107566,,,,,0,0,0.187839,1,1111190,850808,1111190,850808,38005.2,7857.72,33457.3,0,0,0.603251,124942,0,0.00160546,0,1,0,0,1,0.792695,0,0.207305,0.495685,0,0.00160546,0.107566,0,0,0,0.187839
"dambasecosts","0.006203528529013135","DSignal Liab 1 Dam 1",0.1982,0,0.1982,0.75,0.999798,0.999596,0.996973,0.998789,0.513976,0.499225,0.0103088,0.00859211,0.946922,,,,,0,0,0.0510595,0.0476287,0.661265,0.273148,0.0232894,0.0858658,0.000201816,,,,,0,0,0.052472,1,1056820,906355,1056820,906355,36827.4,38343.1,4491.93,0,0,0.947124,74989.3,0,0,0,1,0,0,0.999798,0.999596,0.000201816,0.000201816,0.946922,0,0,0.000201816,0,0,0,0.0524723
"dambasecosts","0.006203528529013135","DSignal Liab 1 Dam 2",0.2043,0,0.20428,0.75,1,1,0.984727,1,0.582662,0.500033,0.0243706,0.00811692,0.713335,,,,,0,0,0.256902,0.264147,0.664058,0.442609,0.0215704,0.0723361,0.00763658,,,,,0,0.00019581,0.278833,1,1057360,897767,1057360,897767,44876.6,27329.2,19656.8,0,0,0.720971,75105.2,0,0.00019581,0,1,0,0,1,1,0,0,0.713335,0,0,0.00763658,0,0.00019581,0,0.278833
"dambasecosts","0.006203528529013135","DSignal Liab 1 Dam 3",0.2006,0,0.20064,0.75,0.999402,0.999003,0.916667,0.993421,0.713565,0.522518,0.0400605,0.0433531,0.291667,,,,,0.000199362,0.000199362,0.513357,0.683612,0.6742,0.66957,0.0222865,0.0204081,0.409091,,,,,0,0.000199362,0.297648,1,1070740,877733,1070740,877733,51526.1,23410.6,29543.5,0,0,0.700758,90405.4,0.000199362,0.000398724,0,1,0,0,0.999402,0.999003,0.000598086,0.000398724,0.291667,0.000199362,0.000199362,0.409091,0,0.000199362,0,0.297648
"dambasecosts","0.006203528529013135","DSignal Liab 1 Dam 4",0.2004,0,0.20044,0.75,1,1,0.776093,0.988226,0.803623,0.790346,0.0301343,0.0450719,0.722211,,,,,0,0.00139693,0.233885,0.275195,0.82774,0.787472,0.0362976,0.0839152,0.0337258,,,,,0,0.000199561,0.242467,1,1100960,855048,1100960,855048,43995.2,21381,24741.6,0,0,0.755937,121891,0,0.00159649,0,1,0,0,1,1,0,0,0.722211,0,0.00139693,0.0337258,0,0.000199561,0,0.242467
"dambasecosts","0.006203528529013135","DSignal Liab 1 Dam 5",0.1964,0,0.19644,0.75,1,0.6854,0.484015,0.685196,0.82954,0.832814,0.0172885,0.0165394,0.481979,,,,,0,0.00101812,0.169619,0.202403,0.833333,0.75,0.0321816,0.0772508,0.169416,,,,,0,0.000203625,0.032784,1,1116190,852987,1116190,852987,30826.7,5213.81,29472.1,0,0,0.651395,124715,0,0.00122175,0,1,0,0,1,0.6854,0,0.3146,0.481979,0,0.00101812,0.169416,0,0.000203625,0,0.0327835
"dambasecosts","0.006203528529013135","PDoesntFile",0.0002,0,0.00016,0.75,0,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,93750,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"dambasecosts","0.006203528529013135","P Files",0.9998,0,0.99984,0.75,1,0.93807,0.833453,0.93439,0.676871,0.61225,0.0249317,0.0247187,0.631461,,,,,4.00064E-05,0.000520083,0.245839,0.295527,0.6766,0.579236,0.0226986,0.0433228,0.12374,,,,,0,0.000160026,0.182149,1,1080240,878071,1080240,878071,41685.5,23193,21570.6,0,0,0.755201,95721,4.00064E-05,0.000680109,0,1,0,0,1,0.93807,0,0.0619299,0.631461,4.00064E-05,0.000520083,0.12374,0,0.000160026,0,0.182149
"dambasecosts","0.006203528529013135","DDoesntAnswer",0.0619,0,0.06192,0.75,1,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1140000,850000,1140000,850000,10000,5281.01,7978.04,0,0,0,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"dambasecosts","0.006203528529013135","D Answers",0.9379,0,0.93792,0.75,1,1,0.888477,0.996076,0.676871,0.61225,0.0249317,0.0247187,0.673149,,,,,4.26476E-05,0.000554418,0.262069,0.315038,0.6766,0.579236,0.0226986,0.0433228,0.131909,,,,,0,0.00017059,0.194174,1,1076300,879924,1076300,879924,43777.3,24375.5,22467.9,0,0,0.805058,95721,4.26476E-05,0.000725009,0,1,0,0,1,1,0,0,0.673149,4.26476E-05,0.000554418,0.131909,0,0.00017059,0,0.194174
"dambasecosts","0.006203528529013135","Settles1",0.6314,0,0.63136,0.75,1,1,1,1,0.61725,0.62745,0.0151798,0.0217352,1,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1075850,889148,1075850,889148,35000,22491,16768.7,0,0,1,93352.4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"dambasecosts","0.006203528529013135","DoesntSettle1",0.3066,0,0.30656,0.75,1,1,0.658794,0.987996,0.806763,0.579135,0.0461773,0.0312184,0,,,,,0.00013048,0.00169624,0.801801,0.963857,0.6766,0.579236,0.0226986,0.0433228,0.403575,,,,,0,0.000521921,0.594076,1,1077220,860928,1077220,860928,61854.1,28256.8,34205.4,0,0,0.403575,107808,0.00013048,0.00221816,0,1,0,0,1,1,0,0,0,0.00013048,0.00169624,0.403575,0,0.000521921,0,0.594076
"dambasecosts","0.006203528529013135","PAbandons1",4E-05,0,4E-05,0.75,1,1,1,1,0.666667,0.5,0.0775959,0.0448727,0,,,,,1,0,0,0,,,,,0,,,,,0,0,0,,982500,982500,982500,982500,35000,0,117500,0,0,0,,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"dambasecosts","0.006203528529013135","PDoesntAbandon1",0.3065,0,0.30652,0.75,1,1,0.65875,0.987994,0.806783,0.579146,0.0461729,0.0312165,0,,,,,0,0.00169646,0.801905,0.963983,0.6766,0.579236,0.0226986,0.0433228,0.403628,,,,,0,0.000521989,0.594154,1,1077230,860912,1077230,860912,61857.6,28260.5,34194.5,0,0,0.403628,107808,0,0.00221845,0,1,0,0,1,1,0,0,0,0,0.00169646,0.403628,0,0.000521989,0,0.594154
"dambasecosts","0.006203528529013135","DDefaults1",0.0005,0,0.00052,0.75,1,1,0.923077,1,0.833333,0.638889,0.0247184,0.03655,0,,,,,0,1,0,0,,,,,0,,,,,0,0,0,,1132500,832500,1132500,832500,35000,30961.5,8076.92,0,0,0,,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"dambasecosts","0.006203528529013135","DDoesntDefault1",0.306,0,0.306,0.75,1,1,0.658301,0.987974,0.806739,0.579047,0.0462085,0.0312077,0,,,,,0,0,0.803268,0.965621,0.6766,0.579236,0.0226986,0.0433228,0.404314,,,,,0,0.000522876,0.595163,1,1077140,860960,1077140,860960,61903.3,28255.9,34238.9,0,0,0.404314,107808,0,0.000522876,0,1,0,0,1,1,0,0,0,0,0,0.404314,0,0.000522876,0,0.595163
"dambasecosts","0.006203528529013135","POrDQuits1",0.0006,0,0.00056,0.75,1,1,0.928571,1,0.820513,0.628205,0.0287859,0.0371902,0,,,,,0.0714286,0.928571,0,0,,,,,0,,,,,0,0,0,,1121790,843214,1121790,843214,35000,28750,15892.9,0,0,0,,0.0714286,0.928571,0,1,0,0,1,1,0,0,0,0.0714286,0.928571,0,0,0,0,0
"dambasecosts","0.006203528529013135","Settles2",0.1237,0,0.12372,0.75,1,1,0.707081,0.994827,0.794805,0.604699,0.0572172,0.0365105,0,,,,,0,0,1,1,0.672641,0.677466,0.0228354,0.0213441,1,,,,,0,0,0,,1082810,867192,1082810,867192,50000,19637.1,30476.1,0,0,1,107808,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"dambasecosts","0.006203528529013135","DoesntSettle2",0.1823,0,0.18228,0.75,1,1,0.625192,0.983322,0.815656,0.559878,0.037982,0.027245,0,,,,,0,0,0.669739,0.942287,0.68248,0.433333,0.0224955,0.0759683,0,,,,,0,0.00087777,0.999122,1,1073290,856730,1073290,856730,69982.4,34105.8,36792.8,0,0,0,,0,0.00087777,0,1,0,0,1,1,0,0,0,0,0,0,0,0.00087777,0,0.999122
"dambasecosts","0.006203528529013135","PAbandons2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dambasecosts","0.006203528529013135","PDoesntAbandon2",0.1823,0,0.18228,0.75,1,1,0.625192,0.983322,0.815656,0.559878,0.037982,0.027245,0,,,,,0,0,0.669739,0.942287,0.68248,0.433333,0.0224955,0.0759683,0,,,,,0,0.00087777,0.999122,1,1073290,856730,1073290,856730,69982.4,34105.8,36792.8,0,0,0,,0,0.00087777,0,1,0,0,1,1,0,0,0,0,0,0,0,0.00087777,0,0.999122
"dambasecosts","0.006203528529013135","DDefaults2",0.0002,0,0.00016,0.75,1,1,0.5,1,0.833333,0.625,0.0311375,0.0217406,0,,,,,0,0,1,1,0.75,0.5,0.0215108,0.0830773,0,,,,,0,1,0,,1125000,825000,1125000,825000,50000,56250,6250,0,0,0,,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"dambasecosts","0.006203528529013135","DDoesntDefault2",0.1821,0,0.18212,0.75,1,1,0.625302,0.983308,0.815639,0.559815,0.0379886,0.0272503,0,,,,,0,0,0.669449,0.942236,0.682388,0.433242,0.0224968,0.0759586,0,,,,,0,0,1,1,1073240,856758,1073240,856758,70000,34086.3,36819.7,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"dambasecosts","0.006203528529013135","POrDQuits2",0.0002,0,0.00016,0.75,1,1,0.5,1,0.833333,0.625,0.0311375,0.0217406,0,,,,,0,0,1,1,0.75,0.5,0.0215108,0.0830773,0,,,,,0,1,0,,1125000,825000,1125000,825000,50000,56250,6250,0,0,0,,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"dambasecosts","0.006203528529013135","P Loses",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dambasecosts","0.006203528529013135","P Wins",0.1821,0,0.18212,0.75,1,1,0.625302,0.983308,0.815639,0.559815,0.0379886,0.0272503,0,,,,,0,0,0.669449,0.942236,0.682388,0.433242,0.0224968,0.0759586,0,,,,,0,0,1,1,1073240,856758,1073240,856758,70000,34086.3,36819.7,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"dambasecosts","0.006203528529013135","DSignal Liab 3 Dam 3 Answers",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dambasecosts","0.006203528529013135","DSignal Liab 3 Dam 3 Noans",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","All",1,0,1,0.49964,0.9998,0.9996,1,1,0.494891,0.243677,0.0133635,0.0160371,0.50276,,,,,0.0002,0.00012,1,1,0.598203,0.300102,0.0442237,0.0379882,0.0548,,,,,8E-05,0.00012,0.44152,0.674126,1043030,934263,1043030,934263,22708.7,28017.9,20653.7,0,0,0.55756,44968.3,0.00028,0.00024,0,0.4996,0,-0.00212,0.9998,0.9996,0.0002,0.0002,0.50276,0.0002,0.00012,0.0548,8E-05,0.00012,0.14388,0.29764
"bothlowcosts","0.00027113918896466433","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","DisputeArises",1,0,1,0.49964,0.9998,0.9996,1,1,0.494891,0.243677,0.0133635,0.0160371,0.50276,,,,,0.0002,0.00012,1,1,0.598203,0.300102,0.0442237,0.0379882,0.0548,,,,,8E-05,0.00012,0.44152,0.674126,1043030,934263,1043030,934263,22708.7,28017.9,20653.7,0,0,0.55756,44968.3,0.00028,0.00024,0,0.4996,0,-0.00212,0.9998,0.9996,0.0002,0.0002,0.50276,0.0002,0.00012,0.0548,8E-05,0.00012,0.14388,0.29764
"bothlowcosts","0.00027113918896466433","Litigated",0.9996,0,0.9996,0.499627,1,1,1,1,0.494891,0.243677,0.0133635,0.0160371,0.502961,,,,,0.00020008,0.000120048,1,1,0.598203,0.300102,0.0442237,0.0379882,0.0548219,,,,,8.0032E-05,0.000120048,0.441697,0.674126,1043020,934267,1043020,934267,22717.5,28010.1,20649.9,0,0,0.557783,44968.3,0.000280112,0.000240096,0,0.49956,0,-0.00212085,1,1,0,0,0.502961,0.00020008,0.000120048,0.0548219,8.0032E-05,0.000120048,0.143938,0.297759
"bothlowcosts","0.00027113918896466433","Settles",0.5576,0,0.55756,0.417079,1,1,1,1,0.318339,0.281632,0.0131135,0.0178285,0.901715,,,,,0,0,1,1,0.363504,0.365328,0.010807,0.0108518,0.0982854,,,,,0,0,0,,1037810,947874,1037810,947874,14316.2,23822.8,14664.4,0,0,1,44968.3,0,0,0,0.378578,0,-0.33869,1,1,0,0,0.901715,0,0,0.0982854,0,0,0,0
"bothlowcosts","0.00027113918896466433","Tried",0.4415,0,0.44152,0.603733,1,1,1,1,0.717657,0.195839,0.0136807,0.0137764,0,,,,,0,0,1,1,0.627272,0.291961,0.0483601,0.0413633,0,,,,,0,0,1,0.674126,1049570,917099,1049570,917099,33333.3,33269.9,28173.9,0,0,0,,0,0,0,0.652111,0,0.422359,1,1,0,0,0,0,0,0,0,0,0.325874,0.674126
"bothlowcosts","0.00027113918896466433","Abandoned",0.0005,0,0.00052,0.615385,1,1,1,1,0.653846,0.166667,0.012045,0.0146244,0,,,,,0.384615,0.230769,1,1,0.733333,0.4,0.0687938,0.022511,0,,,,,0.153846,0.230769,0,,1060640,922179,1060640,922179,17179.5,51794.9,50000,0,0,0,,0.538462,0.461538,0,0.692308,0,0.461538,1,1,0,0,0,0.384615,0.230769,0,0.153846,0.230769,0,0
"bothlowcosts","0.00027113918896466433","OneRound",0.5031,0,0.50308,0.39604,1,1,1,1,0.291683,0.29391,0.0128209,0.0181215,0.999364,,,,,0.000397551,0.000238531,1,1,,,,,0,,,,,0,0,0,,1037250,949414,1037250,949414,13333.3,23531.4,14125.6,0,0,0.999364,43911.6,0.000397551,0.000238531,0,0.348255,0,-0.293313,1,1,0,0,0.999364,0.000397551,0.000238531,0,0,0,0,0
"bothlowcosts","0.00027113918896466433","TwoRounds",0.4965,0,0.49652,0.604581,1,1,1,1,0.700784,0.192782,0.0139132,0.0139251,0,,,,,0,0,1,1,0.598203,0.300102,0.0442237,0.0379882,0.110368,,,,,0.000161121,0.000241682,0.889229,0.674126,1048850,918920,1048850,918920,32225.6,32548,27260.3,0,0,0.110368,54662.4,0.000161121,0.000241682,0,0.652864,0,0.292919,1,1,0,0,0,0,0,0.110368,0.000161121,0.000241682,0.289777,0.599452
"bothlowcosts","0.00027113918896466433","ThreeRounds",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bothlowcosts","0.00027113918896466433","Truly Liable",0.4996,0,0.4996,0.652549,0.99976,0.99952,1,1,0.629579,0.309783,0.0128099,0.0180416,0.3502,,,,,0.000320256,0.000160128,1,1,0.623581,0.321714,0.0477261,0.0362873,0.0722978,,,,,8.00641E-05,0.000160128,0.576301,0.766324,1060580,913843,1060580,913843,25578.7,10658.9,41340.4,0,0,0.422498,71998.8,0.00040032,0.000320256,0,1,0,-0.00976781,0.99976,0.99952,0.000240192,0.000240192,0.3502,0.000320256,0.000160128,0.0722978,8.00641E-05,0.000160128,0.134668,0.441633
"bothlowcosts","0.00027113918896466433","Truly Not Liable",0.5004,0,0.5004,0.346976,0.99984,0.99968,1,1,0.36044,0.177688,0.0139161,0.0140361,0.655076,,,,,7.99361E-05,7.99361E-05,1,1,0.550476,0.259457,0.0376366,0.0411871,0.0373301,,,,,7.99361E-05,7.99361E-05,0.306954,0.501302,1025510,954651,1025510,954651,19843.3,45349.2,0,0,0,0.692406,28500.9,0.000159872,0.000159872,0,0,0,0.00551559,0.99984,0.99968,0.000159872,0.000159872,0.655076,7.99361E-05,7.99361E-05,0.0373301,7.99361E-05,7.99361E-05,0.153078,0.153877
"bothlowcosts","0.00027113918896466433","AllCount",25000,0,25000,0.49964,24995,24990,25000,25000,0.494891,0.243677,0.0133635,0.0160371,12569,,,,,5,3,25000,25000,0.598203,0.300102,0.0442237,0.0379882,1370,,,,,2,3,11038,7441,1043030,934263,1043030,934263,22708.7,28017.9,20653.7,0,0,13939,44968.3,7,6,0,12490,0,-0.00212,24995,24990,5,5,12569,5,3,1370,2,3,3597,7441
"bothlowcosts","0.00027113918896466433","Liability Strength1",0.1988,0,0.19876,0.166667,0.999598,0.999396,1,1,0.171332,0.167237,0.0126443,0.0136113,0.990944,,,,,0,0,1,1,0.436508,0.170635,0.0242951,0.0236446,0.00120749,,,,,0,0,0.007245,0,1018140,968382,1018140,968382,13482.6,30770.3,2311.67,0,0,0.992151,25043.1,0,0,0,0.0267659,0,0.00543369,0.999598,0.999396,0.000402495,0.000201248,0.990944,0,0,0.00120749,0,0,0.00724492,0
"bothlowcosts","0.00027113918896466433","Liability Strength2",0.1636,0,0.16364,0.333333,1,1,1,1,0.276135,0.167644,0.0146535,0.0136333,0.797849,,,,,0.000244439,0,1,1,0.490517,0.193099,0.0257715,0.0416803,0.000733317,,,,,0,0,0.201173,0.136087,1014130,968503,1014130,968503,17364.1,23781.1,22219.7,0,0,0.798582,25111,0.000244439,0,0,0.249572,0,-0.016133,1,1,0,0,0.797849,0.000244439,0,0.000733317,0,0,0.173796,0.0273772
"bothlowcosts","0.00027113918896466433","Liability Strength3",0.2786,0,0.2786,0.5,0.999856,0.999569,1,1,0.591856,0.1693,0.0156852,0.0140033,0.213496,,,,,0.00028715,0.00028715,1,1,0.530525,0.24572,0.0347648,0.0445982,0.0821249,,,,,0.000143575,0,0.70323,0.502654,1031540,940248,1031540,940248,28215.4,33316,33762.9,0,0,0.295621,34792.4,0.000430725,0.00028715,0,0.497918,0,0.0101938,0.999856,0.999569,0.000143575,0.00028715,0.213496,0.00028715,0.00028715,0.0821249,0.000143575,0,0.349749,0.353482
"bothlowcosts","0.00027113918896466433","Liability Strength4",0.159,0,0.159,0.666667,1,1,1,1,0.703648,0.25044,0.0122196,0.0170065,0.132327,,,,,0,0,1,1,0.643955,0.352711,0.0518822,0.0273604,0.163019,,,,,0.000251572,0.000754717,0.703648,0.86128,1071890,899058,1071890,899058,29046.5,33628.9,23921.8,0,0,0.295346,76820.7,0.000251572,0.000754717,0,0.758994,0,-0.00377358,1,1,0,0,0.132327,0,0,0.163019,0.000251572,0.000754717,0.0976101,0.606038
