"OptionSet","Exploit","Filter","All","Trial","PWinsAtTrial","DWinsAtTrial","TrialDamages","PWelfare","DWelfare","LiabStr 1","LiabStrPct 1","LiabStr 2","LiabStrPct 2","LiabStr 3","LiabStrPct 3","LiabStr 4","LiabStrPct 4","LiabStr 5","LiabStrPct 5","DamStr 1","DamStr 2","DamStr 3","DamStr 4","DamStr 5","PLiabilitySignal 1","PLiabilitySignal 2","PLiabilitySignal 3","PLiabilitySignal 4","PLiabilitySignal 5","DLiabilitySignal 1","DLiabilitySignal 2","DLiabilitySignal 3","DLiabilitySignal 4","DLiabilitySignal 5"
"bothlowcosts","0.00027113918896466433","LiabStr 5 DamStr 5",0.0396,1,0.9889,0.0110999,138244,1121580,845089,0,0,0,0,0,0,0,0,1,0.194964,0,0,0,0,1,0,0,0.0100908,0.237134,0.752775,0,0,0.00403633,0.191726,0.804238
"shootoutlowcosts","0.00013092762717397636","All",1,1,0.5008,0.4992,49567,1082470,884200,0.19584,1,0.1638,1,0.27788,1,0.1632,1,0.19928,1,0.20088,0.19868,0.19884,0.2018,0.1998,0.18968,0.1924,0.23024,0.19764,0.19004,0.19032,0.19364,0.22964,0.19488,0.19152
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 1 Dam 1",0.0364,1,0.0318681,0.968132,1923.08,987179,979488,0.801099,0.148897,0.196703,0.0437118,0.0021978,0.000287894,0,0,0,0,0.787912,0.204396,0.00769231,0,0,1,0,0,0,0,0.694505,0.259341,0.0450549,0.0010989,0
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 1 Dam 2",0.0357,1,0.0268757,0.973124,2379.62,988092,978575,0.828667,0.151144,0.155655,0.0339438,0.0156775,0.00201526,0,0,0,0,0.176932,0.571109,0.240761,0.0111982,0,1,0,0,0,0,0.707727,0.241881,0.0447928,0.00335946,0.00223964
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 1 Dam 3",0.0378,1,0.0369979,0.963002,3831.92,990996,975670,0.789641,0.152574,0.198732,0.0459096,0.0116279,0.00158342,0,0,0,0,0.00845666,0.168076,0.616279,0.19556,0.0116279,1,0,0,0,0,0.664905,0.27167,0.0623679,0.00105708,0
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 1 Dam 4",0.0404,1,0.0366337,0.963366,4455.45,992243,974423,0.825743,0.170343,0.167327,0.0412698,0.00693069,0.00100763,0,0,0,0,0,0.0029703,0.212871,0.607921,0.176238,1,0,0,0,0,0.70396,0.256436,0.0386139,0.000990099,0
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 1 Dam 5",0.0393,1,0.0366226,0.963377,5010.17,993353,973314,0.824008,0.165441,0.164802,0.0395604,0.0111902,0.00158342,0,0,0,0,0,0,0.00712106,0.211597,0.781282,1,0,0,0,0,0.693795,0.261445,0.0447609,0,0
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 2 Dam 1",0.0423,1,0.222117,0.777883,13846.9,1011030,955640,0.196597,0.0424837,0.506616,0.130891,0.293951,0.0447675,0.00283554,0.000735294,0,0,0.81569,0.178639,0.00567108,0,0,0,1,0,0,0,0.277883,0.385633,0.250473,0.0831758,0.00283554
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 2 Dam 2",0.0406,1,0.229783,0.770217,17455.6,1018240,948423,0.236686,0.0490196,0.470414,0.116484,0.288955,0.0421765,0.00394477,0.000980392,0,0,0.177515,0.610454,0.208087,0.00394477,0,0,1,0,0,0,0.261341,0.405325,0.274162,0.056213,0.00295858
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 2 Dam 3",0.0388,1,0.226571,0.773429,21266.7,1025870,940801,0.222451,0.0441176,0.470649,0.1116,0.303811,0.0424644,0.0030896,0.000735294,0,0,0.0092688,0.257467,0.53759,0.191555,0.00411946,0,1,0,0,0,0.249228,0.405767,0.273944,0.0679712,0.0030896
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 2 Dam 4",0.0348,1,0.213548,0.786452,25545.4,1034420,932244,0.191734,0.0341095,0.553387,0.117705,0.252583,0.0316683,0.00229621,0.000490196,0,0,0,0.00803674,0.196326,0.562572,0.233065,0,1,0,0,0,0.256028,0.437428,0.243398,0.0597015,0.00344432
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 2 Dam 5",0.0358,1,0.210937,0.789062,28097.1,1039530,927140,0.19308,0.035335,0.52567,0.115018,0.27567,0.0355549,0.00558036,0.00122549,0,0,0,0,0.00446429,0.206473,0.789062,0,1,0,0,0,0.239955,0.43192,0.253348,0.0714286,0.00334821
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 3 Dam 1",0.0458,1,0.502183,0.497817,31026.2,1045380,921282,0.00611354,0.00142974,0.124891,0.0349206,0.724017,0.119332,0.141485,0.0397059,0.00349345,0.00080289,0.812227,0.185153,0.00262009,0,0,0,0,1,0,0,0.0375546,0.21048,0.464629,0.245415,0.0419214
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 3 Dam 2",0.0457,1,0.483363,0.516637,36668.1,1056670,909998,0.00788091,0.00183824,0.137478,0.0383394,0.722417,0.118756,0.126095,0.0352941,0.0061296,0.00140506,0.216287,0.591068,0.186515,0.0061296,0,0,0,1,0,0,0.0376532,0.210158,0.488616,0.231173,0.0323993
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 3 Dam 3",0.0464,1,0.508183,0.491817,49504.7,1082340,884325,0.00430663,0.00102124,0.150732,0.042735,0.695952,0.116309,0.144703,0.0411765,0.00430663,0.00100361,0.00516796,0.239449,0.541774,0.208441,0.00516796,0,0,1,0,0,0.042205,0.204134,0.485788,0.234281,0.0335917
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 3 Dam 4",0.0454,1,0.496916,0.503084,59052.9,1101440,865229,0.00440529,0.00102124,0.148018,0.0410256,0.694273,0.11343,0.14978,0.0416667,0.00352423,0.00080289,0,0.00352423,0.187665,0.587665,0.221145,0,0,1,0,0,0.0352423,0.222026,0.471366,0.235242,0.0361233
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 3 Dam 5",0.0469,1,0.524297,0.475703,71163.7,1125660,841007,0.00511509,0.00122549,0.14237,0.0407814,0.693947,0.117173,0.154305,0.0443627,0.00426257,0.00100361,0,0,0.00170503,0.202046,0.796249,0,0,1,0,0,0.0349531,0.228474,0.44075,0.26087,0.0349531
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 4 Dam 1",0.0366,1,0.784934,0.215066,50054.6,1083440,883225,0,0,0.00545852,0.001221,0.257642,0.0339715,0.526201,0.118137,0.210699,0.0387395,0.792576,0.201965,0.00545852,0,0,0,0,0,1,0,0.00327511,0.0764192,0.265284,0.39083,0.264192
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 4 Dam 2",0.036,1,0.807778,0.192222,65916.7,1115170,851501,0,0,0.0111111,0.002442,0.238889,0.0309486,0.547778,0.120833,0.202222,0.0365315,0.175556,0.582222,0.232222,0.01,0,0,0,0,1,0,0.00555556,0.0655556,0.242222,0.4,0.286667
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 4 Dam 3",0.0406,1,0.779093,0.220907,78180.5,1139690,826973,0,0,0.000986193,0.0002442,0.298817,0.0436159,0.495069,0.123039,0.205128,0.0417503,0.00197239,0.185404,0.56213,0.246548,0.00394477,0,0,0,1,0,0.00295858,0.0729783,0.284024,0.369822,0.270217
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 4 Dam 4",0.0429,1,0.761194,0.238806,90485.1,1164300,802364,0,0,0.00279851,0.000732601,0.338619,0.0522528,0.438433,0.115196,0.220149,0.0473705,0,0.00466418,0.172575,0.642724,0.180037,0,0,0,1,0,0.00279851,0.073694,0.296642,0.378731,0.248134
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 4 Dam 5",0.0416,1,0.753609,0.246391,101829,1186990,779677,0,0,0.00577478,0.0014652,0.307026,0.0459191,0.474495,0.120833,0.212705,0.0443597,0,0,0.00288739,0.229066,0.768046,0,0,0,1,0,0.00192493,0.0943215,0.282002,0.333975,0.287777
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 5 Dam 1",0.0405,1,0.958539,0.041461,61648.6,1106630,860037,0,0,0,0,0.00691017,0.00100763,0.144126,0.0357843,0.848963,0.172621,0.797631,0.195459,0.00691017,0,0,0,0,0,0,1,0,0.0029615,0.0325765,0.268509,0.695953
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 5 Dam 2",0.0389,1,0.970195,0.0298047,75976.4,1135290,831382,0,0,0,0,0.00308325,0.000431841,0.160329,0.0382353,0.836588,0.163388,0.212744,0.59815,0.182939,0.0061665,0,0,0,0,0,1,0,0.00102775,0.036999,0.267215,0.694758
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 5 Dam 3",0.0391,1,0.965235,0.0347648,96421.3,1176170,790492,0,0,0,0,0.00613497,0.000863682,0.163599,0.0392157,0.830266,0.162987,0.00306748,0.191207,0.612474,0.190184,0.00306748,0,0,0,0,1,0,0.00306748,0.0439673,0.279141,0.673824
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 5 Dam 4",0.0357,1,0.952968,0.0470325,114670,1212670,753995,0,0,0,0,0.0145577,0.00187131,0.18477,0.0404412,0.800672,0.143517,0,0.0055991,0.234043,0.545353,0.215006,0,0,0,0,1,0.00111982,0.0055991,0.0537514,0.265398,0.674132
"shootoutlowcosts","0.00013092762717397636","PSignal Liab 5 Dam 5",0.0358,1,0.956376,0.0436242,129894,1243120,723547,0,0,0,0,0.00782998,0.00100763,0.191275,0.0419118,0.800895,0.143717,0,0.00111857,0.00559284,0.162192,0.831096,0,0,0,0,1,0,0.00559284,0.049217,0.291946,0.653244
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 1 Dam 1",0.0374,1,0.0342612,0.965739,2248.39,987829,978837,0.811563,0.15482,0.180942,0.0412698,0.00749465,0.00100763,0,0,0,0,0.80621,0.187366,0.00642398,0,0,0.665953,0.281585,0.0503212,0.00214133,0,1,0,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 1 Dam 2",0.0389,1,0.0390947,0.960905,2880.66,989094,977573,0.797325,0.158292,0.184156,0.0437118,0.0185185,0.00259105,0,0,0,0,0.187243,0.606996,0.201646,0.00411523,0,0.631687,0.312757,0.0514403,0.00411523,0,1,0,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 1 Dam 3",0.0396,1,0.0322906,0.967709,3355.2,990043,976624,0.829465,0.167892,0.163471,0.0395604,0.00706357,0.00100763,0,0,0,0,0.00403633,0.190716,0.576186,0.224016,0.00504541,0.713421,0.237134,0.0443996,0.00504541,0,1,0,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 1 Dam 4",0.0371,1,0.0355603,0.96444,4256.47,991845,974821,0.827586,0.156863,0.164871,0.0373626,0.0075431,0.00100763,0,0,0,0,0,0.00538793,0.197198,0.596983,0.200431,0.75,0.210129,0.0366379,0.00215517,0.00107759,1,0,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 1 Dam 5",0.0373,1,0.0289389,0.971061,3992.5,991317,975349,0.822079,0.156658,0.175777,0.0400488,0.00214362,0.000287894,0,0,0,0,0,0,0.00750268,0.210075,0.782422,0.693462,0.259378,0.0439443,0.00321543,0,1,0,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 2 Dam 1",0.0389,1,0.215827,0.784173,13951.7,1011240,955431,0.195272,0.0388072,0.533402,0.12674,0.264132,0.0369944,0.00719424,0.00171569,0,0,0.798561,0.193217,0.00822199,0,0,0.249743,0.437821,0.250771,0.0596095,0.0020555,0,1,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 2 Dam 2",0.0376,1,0.214894,0.785106,17473.4,1018280,948387,0.196809,0.0377859,0.508511,0.116728,0.288298,0.0390096,0.00638298,0.00147059,0,0,0.208511,0.564894,0.22234,0.00425532,0,0.22766,0.445745,0.25,0.0734043,0.00319149,0,1,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 2 Dam 3",0.037,1,0.224865,0.775135,22540.5,1028410,938253,0.189189,0.0357435,0.518919,0.117216,0.287568,0.0382899,0.00432432,0.000980392,0,0,0.00324324,0.189189,0.571892,0.229189,0.00648649,0.258378,0.4,0.258378,0.0810811,0.00216216,0,1,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 2 Dam 4",0.0391,1,0.226994,0.773006,26278.1,1035890,930778,0.217791,0.0435049,0.478528,0.114286,0.299591,0.0421765,0.00408998,0.000980392,0,0,0,0.00613497,0.188139,0.58998,0.215746,0.263804,0.389571,0.253579,0.0889571,0.00408998,0,1,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 2 Dam 5",0.041,1,0.2,0.8,27048.8,1037430,929237,0.210732,0.0441176,0.498537,0.124786,0.289756,0.0427523,0.00097561,0.000245098,0,0,0,0,0.00585366,0.194146,0.8,0.26439,0.37561,0.265366,0.0887805,0.00585366,0,1,0,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 3 Dam 1",0.0453,1,0.492498,0.507502,29898.5,1043130,923537,0.00441306,0.00102124,0.147396,0.0407814,0.699912,0.11415,0.143866,0.039951,0.00441306,0.00100361,0.796999,0.19947,0.00353045,0,0,0.038835,0.226831,0.488967,0.220653,0.0247132,0,0,1,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 3 Dam 2",0.0446,1,0.483871,0.516129,37253.6,1057840,908827,0.00806452,0.00183824,0.140681,0.0383394,0.708781,0.113862,0.133513,0.0365196,0.00896057,0.00200723,0.205197,0.595878,0.193548,0.00537634,0,0.0376344,0.251792,0.483871,0.19086,0.0358423,0,0,1,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 3 Dam 3",0.0484,1,0.522314,0.477686,50392.6,1084120,882549,0.00165289,0.000408497,0.128926,0.0380952,0.731405,0.127393,0.133884,0.0397059,0.00413223,0.00100361,0.00413223,0.190083,0.599174,0.197521,0.00909091,0.0454545,0.216529,0.455372,0.245455,0.0371901,0,0,1,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 3 Dam 4",0.047,1,0.495748,0.504252,58949.8,1101230,865435,0.00510204,0.00122549,0.12585,0.0361416,0.718537,0.121635,0.14881,0.0428922,0.00170068,0.000401445,0,0.0127551,0.193878,0.602891,0.190476,0.0382653,0.19898,0.453231,0.267007,0.042517,0,0,1,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 3 Dam 5",0.0442,1,0.495479,0.504521,66433.1,1116200,850468,0.0045208,0.00102124,0.147378,0.0398046,0.698915,0.111271,0.142857,0.0387255,0.00632911,0.00140506,0,0,0.00723327,0.205244,0.787523,0.0334539,0.19349,0.477396,0.25859,0.0370705,0,0,1,0,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 4 Dam 1",0.0387,1,0.798345,0.201655,51370.2,1086070,880594,0,0,0.00517063,0.001221,0.290589,0.0404491,0.458118,0.108578,0.246122,0.047772,0.811789,0.187177,0.00103413,0,0,0.00206825,0.0837642,0.286453,0.346432,0.281282,0,0,0,1,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 4 Dam 2",0.0385,1,0.801455,0.198545,62292.1,1107920,858750,0,0,0.00623701,0.0014652,0.297297,0.0411688,0.487526,0.114951,0.20894,0.0403452,0.206861,0.589397,0.199584,0.004158,0,0.0010395,0.0696466,0.287942,0.377339,0.264033,0,0,0,1,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 4 Dam 3",0.0383,1,0.796451,0.203549,78053.2,1139440,827228,0,0,0.00208768,0.0004884,0.26096,0.0359868,0.51357,0.120588,0.223382,0.0429546,0.00313152,0.210856,0.58977,0.186848,0.00939457,0.00104384,0.0574113,0.268267,0.400835,0.272443,0,0,0,1,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 4 Dam 4",0.0409,1,0.792766,0.207234,96407.6,1176150,790519,0,0,0.00391007,0.000976801,0.281525,0.0414567,0.509286,0.127696,0.205279,0.0421517,0,0.00293255,0.184751,0.626588,0.185728,0.000977517,0.0557185,0.276637,0.430108,0.236559,0,0,0,1,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 4 Dam 5",0.0385,1,0.77027,0.22973,104548,1192430,774239,0,0,0.004158,0.000976801,0.307692,0.0426083,0.493763,0.116422,0.194387,0.0375351,0,0,0.00519751,0.181913,0.81289,0.0010395,0.0696466,0.307692,0.336798,0.284823,0,0,0,1,0
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 5 Dam 1",0.039,1,0.952869,0.0471311,62064.5,1107460,859205,0,0,0,0,0.0122951,0.00172736,0.171107,0.0409314,0.816598,0.159976,0.785861,0.206967,0.00717213,0,0,0,0.00307377,0.0512295,0.239754,0.705943,0,0,0,0,1
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 5 Dam 2",0.0401,1,0.965105,0.0348953,75697.9,1134730,831938,0,0,0,0,0.00797607,0.00115158,0.162512,0.039951,0.829511,0.167001,0.210369,0.595214,0.190429,0.00398804,0,0.000997009,0.00398804,0.0249252,0.265204,0.704885,0,0,0,0,1
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 5 Dam 3",0.0375,1,0.954158,0.0458422,94802.8,1172940,793729,0,0,0,0,0.00426439,0.000575788,0.192964,0.0443627,0.802772,0.151144,0.00533049,0.230277,0.578891,0.180171,0.00533049,0,0.0021322,0.0533049,0.25693,0.687633,0,0,0,0,1
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 5 Dam 4",0.0382,1,0.962304,0.0376963,116885,1217100,749565,0,0,0,0,0.00628272,0.000863682,0.203141,0.047549,0.790576,0.151546,0,0.00418848,0.203141,0.573822,0.218848,0,0.00314136,0.0450262,0.34555,0.606283,0,0,0,0,1
"shootoutlowcosts","0.00013092762717397636","DSignal Liab 5 Dam 5",0.0366,1,0.960699,0.0393013,130076,1243490,723181,0,0,0,0,0.00436681,0.000575788,0.159389,0.0357843,0.836245,0.153754,0,0,0.00436681,0.19214,0.803493,0.0010917,0.00327511,0.0414847,0.292576,0.661572,0,0,0,0,1
"shootoutlowcosts","0.00013092762717397636","LiabStr 1",0.1958,1,0.0100082,0.989992,1016.14,985365,981302,1,1,0,0,0,0,0,0,0,0,0.188521,0.200368,0.204453,0.206087,0.200572,0.788399,0.205065,0.00653595,0,0,0.794526,0.199959,0.00551471,0,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 1 DamStr 1",0.0369,1,0.0140845,0.985915,839.653,985012,981655,1,0.188521,0,0,0,0,0,0,0,0,1,0,0,0,0,0.769231,0.221018,0.00975081,0,0,0.812568,0.182015,0.00541712,0,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 1 DamStr 2",0.0392,1,0.00509684,0.994903,382.263,984097,982570,1,0.200368,0,0,0,0,0,0,0,0,0,1,0,0,0,0.72579,0.268094,0.00611621,0,0,0.802243,0.190622,0.00713558,0,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 1 DamStr 3",0.04,1,0.00799201,0.992008,824.176,984981,981686,1,0.204453,0,0,0,0,0,0,0,0,0,0,1,0,0,0.806194,0.188811,0.004995,0,0,0.796204,0.1998,0.003996,0,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 1 DamStr 4",0.0404,1,0.0138751,0.986125,1684.84,986702,979965,1,0.206087,0,0,0,0,0,0,0,0,0,0,0,1,0,0.833499,0.158573,0.00792864,0,0,0.777998,0.215064,0.00693756,0,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 1 DamStr 5",0.0393,1,0.00916497,0.990835,1323.83,985980,980687,1,0.200572,0,0,0,0,0,0,0,0,0,0,0,0,1,0.804481,0.191446,0.00407332,0,0,0.785132,0.210794,0.00407332,0,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 2",0.1638,1,0.143834,0.856166,14481.1,1012290,954372,0,0,1,1,0,0,0,0,0,0,0.213187,0.193162,0.190965,0.201709,0.200977,0.204396,0.591697,0.197802,0.00610501,0,0.201954,0.599756,0.193162,0.00512821,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 2 DamStr 1",0.0349,1,0.129439,0.870561,7989.69,999312,967355,0,0,1,0.213187,0,0,0,0,0,0,1,0,0,0,0,0.195876,0.619702,0.178694,0.00572738,0,0.202749,0.608247,0.17984,0.0091638,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 2 DamStr 2",0.0316,1,0.145386,0.854614,11378,1006090,960578,0,0,1,0.193162,0,0,0,0,0,0,0,1,0,0,0,0.165613,0.606827,0.219975,0.00758534,0,0.20354,0.570164,0.226296,0,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 2 DamStr 3",0.0313,1,0.144501,0.855499,14194.4,1011720,954946,0,0,1,0.190965,0,0,0,0,0,0,0,0,1,0,0,0.2711,0.563939,0.159847,0.00511509,0,0.202046,0.598465,0.193095,0.00639386,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 2 DamStr 4",0.033,1,0.151332,0.848668,18371.7,1020080,946591,0,0,1,0.201709,0,0,0,0,0,0,0,0,0,1,0,0.20339,0.583535,0.207022,0.00605327,0,0.220339,0.577482,0.196126,0.00605327,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 2 DamStr 5",0.0329,1,0.149453,0.850547,20716.9,1024770,941900,0,0,1,0.200977,0,0,0,0,0,0,0,0,0,0,1,0.188335,0.582017,0.223572,0.00607533,0,0.181045,0.64277,0.172539,0.0036452,0
"shootoutlowcosts","0.00013092762717397636","LiabStr 3",0.2779,1,0.49345,0.50655,47898.4,1079130,887538,0,0,0,0,1,1,0,0,0,0,0.199798,0.19548,0.199798,0.204981,0.199942,0.00647762,0.196632,0.585001,0.206708,0.00518209,0.00590183,0.199223,0.588312,0.20167,0.0048942
"shootoutlowcosts","0.00013092762717397636","LiabStr 3 DamStr 1",0.0555,1,0.494236,0.505764,28458.2,1040250,926418,0,0,0,0,1,0.199798,0,0,0,0,1,0,0,0,0,0.00144092,0.21902,0.606628,0.168588,0.00432277,0.00864553,0.196686,0.573487,0.211816,0.00936599
"shootoutlowcosts","0.00013092762717397636","LiabStr 3 DamStr 2",0.0543,1,0.477909,0.522091,36045.7,1055420,911243,0,0,0,0,1,0.19548,0,0,0,0,0,1,0,0,0,0.0110457,0.234904,0.608247,0.143594,0.00220913,0.00810015,0.18704,0.603093,0.197349,0.00441826
"shootoutlowcosts","0.00013092762717397636","LiabStr 3 DamStr 3",0.0555,1,0.509366,0.490634,48631.1,1080590,886072,0,0,0,0,1,0.199798,0,0,0,0,0,0,1,0,0,0.00576369,0.201729,0.567723,0.219741,0.00504323,0.00576369,0.189481,0.607349,0.192363,0.00504323
"shootoutlowcosts","0.00013092762717397636","LiabStr 3 DamStr 4",0.057,1,0.483146,0.516854,56846.9,1097030,869640,0,0,0,0,1,0.204981,0,0,0,0,0,0,0,1,0,0.00561798,0.155899,0.55618,0.27177,0.0105337,0.00632022,0.207163,0.591994,0.192416,0.00210674
"shootoutlowcosts","0.00013092762717397636","LiabStr 3 DamStr 5",0.0556,1,0.50252,0.49748,69006.5,1121350,845321,0,0,0,0,1,0.199942,0,0,0,0,0,0,0,0,1,0.00863931,0.173506,0.587473,0.226782,0.00359971,0.000719942,0.215263,0.565875,0.214543,0.00359971
"shootoutlowcosts","0.00013092762717397636","LiabStr 4",0.1632,1,0.866422,0.133578,86868.9,1157070,809597,0,0,0,0,0,0,1,1,0,0,0.196324,0.191667,0.197549,0.214461,0.2,0,0.00416667,0.202206,0.598039,0.195588,0,0.00539216,0.197794,0.588235,0.208578
"shootoutlowcosts","0.00013092762717397636","LiabStr 4 DamStr 1",0.032,1,0.867665,0.132335,52403.2,1088140,878528,0,0,0,0,0,0,1,0.196324,0,0,1,0,0,0,0,0,0.00374532,0.213483,0.598002,0.184769,0,0.00499376,0.210986,0.56804,0.21598
"shootoutlowcosts","0.00013092762717397636","LiabStr 4 DamStr 2",0.0313,1,0.881074,0.118926,69373.4,1122080,844587,0,0,0,0,0,0,1,0.191667,0,0,0,1,0,0,0,0,0.00383632,0.200767,0.621483,0.173913,0,0.0102302,0.159847,0.617647,0.212276
"shootoutlowcosts","0.00013092762717397636","LiabStr 4 DamStr 3",0.0322,1,0.868486,0.131514,85607.9,1154550,812118,0,0,0,0,0,0,1,0.197549,0,0,0,0,1,0,0,0,0.00496278,0.168734,0.602978,0.223325,0,0.00620347,0.222084,0.559553,0.212159
"shootoutlowcosts","0.00013092762717397636","LiabStr 4 DamStr 4",0.035,1,0.859429,0.140571,104829,1192990,773677,0,0,0,0,0,0,1,0.214461,0,0,0,0,0,1,0,0,0.00114286,0.205714,0.619429,0.173714,0,0.00342857,0.188571,0.603429,0.204571
"shootoutlowcosts","0.00013092762717397636","LiabStr 4 DamStr 5",0.0326,1,0.856618,0.143382,119455,1222240,744425,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,1,0,0.00735294,0.221814,0.547794,0.223039,0,0.00245098,0.207108,0.591912,0.198529
"shootoutlowcosts","0.00013092762717397636","LiabStr 5",0.1993,1,0.987354,0.0126455,97897.4,1179130,787539,0,0,0,0,0,0,0,0,1,1,0.208149,0.211762,0.199518,0.182858,0.197712,0,0,0.00501807,0.208752,0.78623,0,0,0.00582096,0.210759,0.78342
"shootoutlowcosts","0.00013092762717397636","LiabStr 5 DamStr 1",0.0415,1,0.9865,0.0135005,59715.5,1102760,863903,0,0,0,0,0,0,0,0,1,0.208149,1,0,0,0,0,0,0,0.0048216,0.162006,0.833173,0,0,0.0096432,0.221794,0.768563
"shootoutlowcosts","0.00013092762717397636","LiabStr 5 DamStr 2",0.0422,1,0.990521,0.00947867,77677.7,1138690,827979,0,0,0,0,0,0,0,0,1,0.211762,0,1,0,0,0,0,0,0.0056872,0.203791,0.790521,0,0,0.0056872,0.191469,0.802844
"shootoutlowcosts","0.00013092762717397636","LiabStr 5 DamStr 3",0.0398,1,0.98994,0.0100604,99195.2,1181720,784944,0,0,0,0,0,0,0,0,1,0.199518,0,0,1,0,0,0,0,0.00603622,0.178068,0.815895,0,0,0.00402414,0.230382,0.765594
"shootoutlowcosts","0.00013092762717397636","LiabStr 5 DamStr 4",0.0364,1,0.983535,0.0164654,120719,1224770,741896,0,0,0,0,0,0,0,0,1,0.182858,0,0,0,1,0,0,0,0.00219539,0.276619,0.721186,0,0,0.00439078,0.210757,0.784852
"shootoutlowcosts","0.00013092762717397636","LiabStr 5 DamStr 5",0.0394,1,0.985787,0.0142132,137335,1258000,708664,0,0,0,0,0,0,0,0,1,0.197712,0,0,0,0,1,0,0,0.00609137,0.231472,0.762437,0,0,0.00507614,0.2,0.794924
"soallroundslowcosts","0.00013094092100004515","All",1,1,0.49276,0.50724,48478,1080290,886378,0.202,1,0.16456,1,0.27672,1,0.15788,1,0.19884,1,0.2058,0.1966,0.20116,0.19928,0.19716,0.19536,0.1946,0.22968,0.19528,0.18508,0.19564,0.19548,0.23252,0.18708,0.18928
"soallroundslowcosts","0.00013094092100004515","PSignal Liab 1 Dam 1",0.0369,1,0.0466377,0.953362,2819.96,988972,977694,0.819957,0.149703,0.169197,0.0379193,0.010846,0.0014455,0,0,0,0,0.804772,0.189805,0.00542299,0,0,1,0,0,0,0,0.682213,0.27115,0.0422993,0.00433839,0
"soallroundslowcosts","0.00013094092100004515","PSignal Liab 1 Dam 2",0.0396,1,0.0343782,0.965622,2730.03,988792,977874,0.786653,0.154059,0.204247,0.0491006,0.0091001,0.00130095,0,0,0,0,0.21638,0.560162,0.21638,0.00707786,0,1,0,0,0,0,0.660263,0.278059,0.057634,0.00404449,0
